"matchID","time","time2","hometeam","awayteam","home_goals","away_goals","seven_meter_success","player","event"
75,"3:30",2024-05-02 00:03:30,"GWD Minden","Rhein-Neckar Löwen",2,3,1,"Uwe Gensheimer","Der 7-Meter wurde von Uwe Gensheimer (Rhein-Neckar Löwen) erfolgreich verwandelt."
90,"53:33",2024-05-02 00:53:33,"Handball Sport Verein Hamburg","Rhein-Neckar Löwen",35,0,0,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
90,"44:19",2024-05-02 00:44:19,"Handball Sport Verein Hamburg","Rhein-Neckar Löwen",30,0,0,"Uwe Gensheimer","Tor von der 7-Meter Linie von Uwe Gensheimer (Rhein-Neckar Löwen), neuer Spielstand 30:25."
90,"41:52",2024-05-02 00:41:52,"Handball Sport Verein Hamburg","Rhein-Neckar Löwen",27,0,0,"Uwe Gensheimer","Tor von der 7-Meter Linie von Uwe Gensheimer (Rhein-Neckar Löwen), neuer Spielstand 27:23."
90,"33:35",2024-05-02 00:33:35,"Handball Sport Verein Hamburg","Rhein-Neckar Löwen",22,19,1,"Uwe Gensheimer","Der 7-Meter wurde von Uwe Gensheimer (Rhein-Neckar Löwen) erfolgreich verwandelt."
90,"26:09",2024-05-02 00:26:09,"Handball Sport Verein Hamburg","Rhein-Neckar Löwen",18,17,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
127,"34:42",2024-05-02 00:34:42,"HC Erlangen","Rhein-Neckar Löwen",18,18,0,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) scheitert von der 7-Meter Linie."
127,"1:09",2024-05-02 00:01:09,"HC Erlangen","Rhein-Neckar Löwen",0,1,1,"Uwe Gensheimer","Der 7-Meter wurde von Uwe Gensheimer (Rhein-Neckar Löwen) erfolgreich verwandelt."
168,"57:59",2024-05-02 00:57:59,"MT Melsungen","Rhein-Neckar Löwen",24,0,0,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
168,"46:40",2024-05-02 00:46:40,"MT Melsungen","Rhein-Neckar Löwen",19,28,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie und bringt den Spielstand auf 19:28."
168,"44:42",2024-05-02 00:44:42,"MT Melsungen","Rhein-Neckar Löwen",19,27,1,"Uwe Gensheimer","Tor von der 7-Meter Linie von Uwe Gensheimer (Rhein-Neckar Löwen), neuer Spielstand 18:27."
168,"43:06",2024-05-02 00:43:06,"MT Melsungen","Rhein-Neckar Löwen",17,26,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie und bringt den Spielstand auf 17:26."
168,"34:05",2024-05-02 00:34:05,"MT Melsungen","Rhein-Neckar Löwen",15,19,1,"Uwe Gensheimer","Der 7-Meter wurde von Uwe Gensheimer (Rhein-Neckar Löwen) erfolgreich verwandelt."
168,"33:18",2024-05-02 00:33:18,"MT Melsungen","Rhein-Neckar Löwen",15,18,0,"Uwe Gensheimer","Parade von Nebojsa Simic, Uwe Gensheimer vergibt von der 7-Meter Linie!"
168,"27:52",2024-05-02 00:27:52,"MT Melsungen","Rhein-Neckar Löwen",13,15,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
174,"37:39",2024-05-02 00:37:39,"Rhein-Neckar Löwen","GWD Minden",26,0,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie und bringt den Spielstand auf 26:17."
174,"34:44",2024-05-02 00:34:44,"Rhein-Neckar Löwen","GWD Minden",25,0,1,"Uwe Gensheimer","Der 7-Meter wurde von Uwe Gensheimer (Rhein-Neckar Löwen) erfolgreich verwandelt."
175,"51:47",2024-05-02 00:51:47,"Rhein-Neckar Löwen","Hannover-Burgdorf",25,0,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie und bringt den Spielstand auf 25:26."
175,"38:59",2024-05-02 00:38:59,"Rhein-Neckar Löwen","Hannover-Burgdorf",19,20,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
176,"36:51",2024-05-02 00:36:51,"Rhein-Neckar Löwen","MT Melsungen",23,14,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie und bringt den Spielstand auf 23:14."
176,"28:37",2024-05-02 00:28:37,"Rhein-Neckar Löwen","MT Melsungen",17,10,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
178,"55:32",2024-05-02 00:55:32,"Rhein-Neckar Löwen","SG Flensburg-Handewitt",27,0,1,"Uwe Gensheimer","Der 7-Meter wurde von Uwe Gensheimer (Rhein-Neckar Löwen) erfolgreich verwandelt."
178,"34:50",2024-05-02 00:34:50,"Rhein-Neckar Löwen","SG Flensburg-Handewitt",16,16,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
178,"17:58",2024-05-02 00:17:58,"Rhein-Neckar Löwen","SG Flensburg-Handewitt",10,9,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie und bringt den Spielstand auf 10:9."
178,"2:29",2024-05-02 00:02:29,"Rhein-Neckar Löwen","SG Flensburg-Handewitt",2,1,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
178,"1:12",2024-05-02 00:01:12,"Rhein-Neckar Löwen","SG Flensburg-Handewitt",1,0,1,"Uwe Gensheimer","Tor von der 7-Meter Linie von Uwe Gensheimer (Rhein-Neckar Löwen), neuer Spielstand 1:0."
179,"40:53",2024-05-02 00:40:53,"Rhein-Neckar Löwen","TBV Lemgo Lippe",24,0,1,"Uwe Gensheimer","Der 7-Meter wurde von Uwe Gensheimer (Rhein-Neckar Löwen) erfolgreich verwandelt."
179,"7:35",2024-05-02 00:07:35,"Rhein-Neckar Löwen","TBV Lemgo Lippe",3,4,1,"Uwe Gensheimer","Tor von der 7-Meter Linie von Uwe Gensheimer (Rhein-Neckar Löwen), neuer Spielstand 3:4."
180,"10:33",2024-05-02 00:10:33,"Rhein-Neckar Löwen","TVB Stuttgart",8,4,1,"Uwe Gensheimer","Der 7-Meter wurde von Uwe Gensheimer (Rhein-Neckar Löwen) erfolgreich verwandelt."
180,"3:44",2024-05-02 00:03:44,"Rhein-Neckar Löwen","TVB Stuttgart",3,2,1,"Uwe Gensheimer","3:44:00 3:02 Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie."
180,"1:22",2024-05-02 00:01:22,"Rhein-Neckar Löwen","TVB Stuttgart",1,0,1,"Uwe Gensheimer","Tor von der 7-Meter Linie von Uwe Gensheimer (Rhein-Neckar Löwen), neuer Spielstand 1:0."
182,"55:15",2024-05-02 00:55:15,"Rhein-Neckar Löwen","Handball Sport Verein Hamburg",29,0,1,"Uwe Gensheimer","Der 7-Meter wurde von Uwe Gensheimer (Rhein-Neckar Löwen) erfolgreich verwandelt."
182,"26:50",2024-05-02 00:26:50,"Rhein-Neckar Löwen","Handball Sport Verein Hamburg",12,12,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie und bringt den Spielstand auf 12:12."
182,"20:48",2024-05-02 00:20:48,"Rhein-Neckar Löwen","Handball Sport Verein Hamburg",9,8,1,"Uwe Gensheimer","Der 7-Meter wurde von Uwe Gensheimer (Rhein-Neckar Löwen) erfolgreich verwandelt."
185,"47:29",2024-05-02 00:47:29,"Rhein-Neckar Löwen","SC Magdeburg",27,0,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie und bringt den Spielstand auf 27:29."
187,"45:23",2024-05-02 00:45:23,"Rhein-Neckar Löwen","VfL Gummersbach",27,0,1,"Uwe Gensheimer","Tor von der 7-Meter Linie von Uwe Gensheimer (Rhein-Neckar Löwen), neuer Spielstand 27:31."
187,"20:33",2024-05-02 00:20:33,"Rhein-Neckar Löwen","VfL Gummersbach",12,16,1,"Uwe Gensheimer","Der 7-Meter wurde von Uwe Gensheimer (Rhein-Neckar Löwen) erfolgreich verwandelt."
212,"55:08",2024-05-02 00:55:08,"SC Magdeburg","Rhein-Neckar Löwen",27,0,0,"Uwe Gensheimer","Tor von der 7-Meter Linie von Uwe Gensheimer (Rhein-Neckar Löwen), neuer Spielstand 27:29."
212,"6:57",2024-05-02 00:06:57,"SC Magdeburg","Rhein-Neckar Löwen",3,2,0,"Uwe Gensheimer","Der 7-Meter wurde von Uwe Gensheimer (Rhein-Neckar Löwen) erfolgreich verwandelt."
253,"11:10",2024-05-02 00:11:10,"TBV Lemgo Lippe","Rhein-Neckar Löwen",6,5,1,"Uwe Gensheimer","Uwe Gensheimer (Rhein-Neckar Löwen) trifft von der 7-Meter Linie und bringt den Spielstand auf 6:5."
253,"8:31",2024-05-02 00:08:31,"TBV Lemgo Lippe","Rhein-Neckar Löwen",4,4,1,"Uwe Gensheimer","Der 7-Meter wurde von Uwe Gensheimer (Rhein-Neckar Löwen) erfolgreich verwandelt."
262,"14:08",2024-05-02 00:14:08,"THW Kiel","Rhein-Neckar Löwen",23,23,1,"Uwe Gensheimer","Tor von der 7-Meter Linie von Uwe Gensheimer (Rhein-Neckar Löwen), neuer Spielstand 23:23."
262,"18:47",2024-05-02 00:18:47,"THW Kiel","Rhein-Neckar Löwen",11,14,1,"Uwe Gensheimer","Der 7-Meter wurde von Uwe Gensheimer (Rhein-Neckar Löwen) erfolgreich verwandelt."
8,"1:55",2024-05-02 00:01:55,"ASV Hamm-Westfalen","Rhein-Neckar Löwen",0,2,0,"Mikael Appelgren","Mikael Appelgren (Rhein-Neckar Löwen) mit einer Parade beim 7-Meter."
22,"47:39",2024-05-02 00:47:39,"Bergischer HC","Rhein-Neckar Löwen",19,20,0,"Mikael Appelgren","Der Towart von Rhein-Neckar Löwen, Mikael Appelgren pariert den gegebenen 7-Meter."
168,"10:18",2024-05-02 00:10:18,"MT Melsungen","Rhein-Neckar Löwen",5,7,0,"Mikael Appelgren","Mikael Appelgren (Rhein-Neckar Löwen) mit einer Parade beim 7-Meter."
201,"33:18",2024-05-02 00:33:18,"SC DHfK Leipzig","Rhein-Neckar Löwen",21,14,0,"Mikael Appelgren","Mikael Appelgren (Rhein-Neckar Löwen) mit einer Parade beim 7-Meter."
9,"37:18",2024-05-02 00:37:18,"ASV Hamm-Westfalen","TBV Lemgo Lippe",16,19,1,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
9,"17:16",2024-05-02 00:17:16,"ASV Hamm-Westfalen","TBV Lemgo Lippe",6,11,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 6:11."
25,"53:38",2024-05-02 00:53:38,"Bergischer HC","TBV Lemgo Lippe",28,0,0,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
25,"48:11",2024-05-02 00:48:11,"Bergischer HC","TBV Lemgo Lippe",25,0,0,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 25:22."
25,"43:29",2024-05-02 00:43:29,"Bergischer HC","TBV Lemgo Lippe",23,19,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 23:19."
25,"10:49",2024-05-02 00:10:49,"Bergischer HC","TBV Lemgo Lippe",7,6,1,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
25,"7:32",2024-05-02 00:07:32,"Bergischer HC","TBV Lemgo Lippe",5,4,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie."
41,"49:15",2024-05-02 00:49:15,"FRISCH AUF! Göppingen","TBV Lemgo Lippe",26,0,0,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
41,"39:44",2024-05-02 00:39:44,"FRISCH AUF! Göppingen","TBV Lemgo Lippe",20,19,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie."
41,"32:45",2024-05-02 00:32:45,"FRISCH AUF! Göppingen","TBV Lemgo Lippe",15,14,1,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
59,"10:11",2024-05-02 00:10:11,"Füchse Berlin","TBV Lemgo Lippe",5,5,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie."
83,"39:26",2024-05-02 00:39:26,"GWD Minden","TBV Lemgo Lippe",21,20,1,"Samuel Zehnder","Tor! Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 21:20."
101,"28:51",2024-05-02 00:28:51,"Handball Sport Verein Hamburg","TBV Lemgo Lippe",12,15,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 12:15."
101,"15:10",2024-05-02 00:15:10,"Handball Sport Verein Hamburg","TBV Lemgo Lippe",6,9,1,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
101,"9:53",2024-05-02 00:09:53,"Handball Sport Verein Hamburg","TBV Lemgo Lippe",4,7,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie."
111,"57:21",2024-05-02 00:57:21,"Hannover-Burgdorf","TBV Lemgo Lippe",28,0,0,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 28:24."
153,"51:56",2024-05-02 00:51:56,"HSG Wetzlar","TBV Lemgo Lippe",21,21,1,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
162,"52:52",2024-05-02 00:52:52,"MT Melsungen","TBV Lemgo Lippe",18,18,0,"Samuel Zehnder","Parade von Nebojsa Simic, Samuel Zehnder vergibt von der 7-Meter Linie!"
162,"6:18",2024-05-02 00:06:18,"MT Melsungen","TBV Lemgo Lippe",2,2,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 2:2."
179,"45:39",2024-05-02 00:45:39,"Rhein-Neckar Löwen","TBV Lemgo Lippe",27,0,0,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 27:22."
179,"2:53",2024-05-02 00:02:53,"Rhein-Neckar Löwen","TBV Lemgo Lippe",1,1,0,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie."
203,"46:55",2024-05-02 00:46:55,"SC DHfK Leipzig","TBV Lemgo Lippe",23,25,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 23:25."
203,"31:58",2024-05-02 00:31:58,"SC DHfK Leipzig","TBV Lemgo Lippe",17,15,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 17:15."
203,"27:37",2024-05-02 00:27:37,"SC DHfK Leipzig","TBV Lemgo Lippe",14,13,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 14:13."
203,"24:11",2024-05-02 00:24:11,"SC DHfK Leipzig","TBV Lemgo Lippe",12,11,0,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) vergibt den 7-Meter."
203,"15:44",2024-05-02 00:15:44,"SC DHfK Leipzig","TBV Lemgo Lippe",9,7,0,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie."
214,"44:36",2024-05-02 00:44:36,"SC Magdeburg","TBV Lemgo Lippe",28,0,0,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
214,"30:00",2024-05-02 00:30:00,"SC Magdeburg","TBV Lemgo Lippe",19,16,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie."
214,"9:16",2024-05-02 00:09:16,"SC Magdeburg","TBV Lemgo Lippe",7,7,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 6:6."
214,"8:34",2024-05-02 00:08:34,"SC Magdeburg","TBV Lemgo Lippe",6,6,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 6:6."
239,"6:29",2024-05-02 00:06:29,"TBV Lemgo Lippe","GWD Minden",0,1,0,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 1:1."
240,"41:31",2024-05-02 00:41:31,"TBV Lemgo Lippe","Handball Sport Verein Hamburg",19,19,1,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
240,"35:16",2024-05-02 00:35:16,"TBV Lemgo Lippe","Handball Sport Verein Hamburg",18,15,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 18:15."
240,"25:59",2024-05-02 00:25:59,"TBV Lemgo Lippe","Handball Sport Verein Hamburg",10,10,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie."
240,"21:22",2024-05-02 00:21:22,"TBV Lemgo Lippe","Handball Sport Verein Hamburg",8,9,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 8:9."
241,"16:02",2024-05-02 00:16:02,"TBV Lemgo Lippe","HC Erlangen",8,8,1,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
241,"8:41",2024-05-02 00:08:41,"TBV Lemgo Lippe","HC Erlangen",4,5,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 4:5."
242,"44:56",2024-05-02 00:44:56,"TBV Lemgo Lippe","HSG Wetzlar",27,0,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 27:23."
243,"55:57",2024-05-02 00:55:57,"TBV Lemgo Lippe","MT Melsungen",26,0,0,"Samuel Zehnder","Der 7-Meter von Samuel Zehnder (TBV Lemgo Lippe) landet nicht im Tor."
243,"43:49",2024-05-02 00:43:49,"TBV Lemgo Lippe","MT Melsungen",19,20,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 19:20."
243,"24:49",2024-05-02 00:24:49,"TBV Lemgo Lippe","MT Melsungen",10,9,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 10:9."
243,"19:34",2024-05-02 00:19:34,"TBV Lemgo Lippe","MT Melsungen",7,7,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie."
243,"3:19",2024-05-02 00:03:19,"TBV Lemgo Lippe","MT Melsungen",1,1,1,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
244,"59:21",2024-05-02 00:59:21,"TBV Lemgo Lippe","SC DHfK Leipzig",29,0,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 29:28."
244,"49:32",2024-05-02 00:49:32,"TBV Lemgo Lippe","SC DHfK Leipzig",24,0,1,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
244,"47:46",2024-05-02 00:47:46,"TBV Lemgo Lippe","SC DHfK Leipzig",22,21,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 22:21."
244,"26:07",2024-05-02 00:26:07,"TBV Lemgo Lippe","SC DHfK Leipzig",14,10,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie."
244,"21:08",2024-05-02 00:21:08,"TBV Lemgo Lippe","SC DHfK Leipzig",10,7,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie."
244,"15:26",2024-05-02 00:15:26,"TBV Lemgo Lippe","SC DHfK Leipzig",8,5,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 8:5."
246,"37:30",2024-05-02 00:37:30,"TBV Lemgo Lippe","SG Flensburg-Handewitt",15,10,1,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
247,"56:00",2024-05-02 00:56:00,"TBV Lemgo Lippe","VfL Gummersbach",24,0,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 24:27."
247,"47:27",2024-05-02 00:47:27,"TBV Lemgo Lippe","VfL Gummersbach",20,22,1,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
248,"53:22",2024-05-02 00:53:22,"TBV Lemgo Lippe","ASV Hamm-Westfalen",26,0,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 26:23."
248,"51:56",2024-05-02 00:51:56,"TBV Lemgo Lippe","ASV Hamm-Westfalen",25,0,1,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
248,"39:01",2024-05-02 00:39:01,"TBV Lemgo Lippe","ASV Hamm-Westfalen",19,17,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 19:17."
248,"5:17",2024-05-02 00:05:17,"TBV Lemgo Lippe","ASV Hamm-Westfalen",2,3,1,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
249,"53:56",2024-05-02 00:53:56,"TBV Lemgo Lippe","Bergischer HC",35,0,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 35:24."
249,"52:55",2024-05-02 00:52:55,"TBV Lemgo Lippe","Bergischer HC",34,0,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 34:24."
249,"42:11",2024-05-02 00:42:11,"TBV Lemgo Lippe","Bergischer HC",26,0,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie."
249,"5:41",2024-05-02 00:05:41,"TBV Lemgo Lippe","Bergischer HC",3,4,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 3:4."
250,"54:54",2024-05-02 00:54:54,"TBV Lemgo Lippe","FRISCH AUF! Göppingen",33,0,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 33:32."
250,"34:58",2024-05-02 00:34:58,"TBV Lemgo Lippe","FRISCH AUF! Göppingen",24,0,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 24:20."
251,"37:18",2024-05-02 00:37:18,"TBV Lemgo Lippe","Füchse Berlin",21,23,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 21:23."
255,"58:13",2024-05-02 00:58:13,"TBV Lemgo Lippe","TVB Stuttgart",28,0,0,"Samuel Zehnder","Der Spieler Samuel Zehnder von TBV Lemgo Lippe vergibt den 7-Meter."
255,"54:25",2024-05-02 00:54:25,"TBV Lemgo Lippe","TVB Stuttgart",28,0,1,"Samuel Zehnder","Der 7-Meter wurde von Samuel Zehnder (TBV Lemgo Lippe) erfolgreich verwandelt."
255,"49:23",2024-05-02 00:49:23,"TBV Lemgo Lippe","TVB Stuttgart",25,0,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 25:19."
263,"57:13",2024-05-02 00:57:13,"THW Kiel","TBV Lemgo Lippe",30,0,0,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 30:32."
263,"11:17",2024-05-02 00:11:17,"THW Kiel","TBV Lemgo Lippe",6,8,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 6:8."
263,"9:27",2024-05-02 00:09:27,"THW Kiel","TBV Lemgo Lippe",4,6,1,"Samuel Zehnder","Tor von der 7-Meter Linie von Samuel Zehnder (TBV Lemgo Lippe), neuer Spielstand 4:6."
282,"35:25",2024-05-02 00:35:25,"TVB Stuttgart","TBV Lemgo Lippe",16,15,1,"Samuel Zehnder","Samuel Zehnder (TBV Lemgo Lippe) trifft von der 7-Meter Linie und bringt den Spielstand auf 16:15."
9,"13:22",2024-05-02 00:13:22,"ASV Hamm-Westfalen","TBV Lemgo Lippe",5,8,0,"Finn Zecher","13:22:00 Der Towart von TBV Lemgo Lippe, Finn Zecher pariert den gegebenen 7-Meter."
9,"9:55",2024-05-02 00:09:55,"ASV Hamm-Westfalen","TBV Lemgo Lippe",4,7,0,"Finn Zecher","Finn Zecher (TBV Lemgo Lippe) mit einer Parade beim 7-Meter."
247,"48:14",2024-05-02 00:48:14,"TBV Lemgo Lippe","VfL Gummersbach",20,22,0,"Finn Zecher","Der Towart von TBV Lemgo Lippe, Finn Zecher pariert den gegebenen 7-Meter."
249,"54:54",2024-05-02 00:54:54,"TBV Lemgo Lippe","Bergischer HC",35,0,0,"Finn Zecher","Finn Zecher (TBV Lemgo Lippe) mit einer Parade beim 7-Meter."
251,"60:00",NA,"TBV Lemgo Lippe","Füchse Berlin",35,0,0,"Finn Zecher","Finn Zecher (TBV Lemgo Lippe) mit einer Parade beim 7-Meter."
10,"59:56",2024-05-02 00:59:56,"ASV Hamm-Westfalen","THW Kiel",24,0,0,"Marian Orlowski","Der 7-Meter wurde von Marian Orlowski (ASV Hamm-Westfalen) erfolgreich verwandelt."
10,"59:56",2024-05-02 00:59:56,"ASV Hamm-Westfalen","THW Kiel",24,0,1,"Marian Orlowski","Der 7-Meter wurde von Marian Orlowski (ASV Hamm-Westfalen) erfolgreich verwandelt."
10,"18:51",2024-05-02 00:18:51,"ASV Hamm-Westfalen","THW Kiel",4,10,1,"Marian Orlowski","Marian Orlowski (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 4:10."
